dataset,kir,seed,comparison_method,gold_type,transition,count,rate,denominator
stackoverflow,0.75,13,ours_partition_mogb_boundary,known,both_incorrect,543,0.12066666666666667,4500
stackoverflow,0.75,13,ours_partition_mogb_boundary,oos,both_correct,1086,0.724,1500
stackoverflow,0.75,13,ours_partition_mogb_boundary,oos,trainable_only_correct,317,0.21133333333333335,1500
stackoverflow,0.75,13,ours_partition_mogb_boundary,oos,comparison_only_correct,54,0.036,1500
stackoverflow,0.75,13,ours_partition_mogb_boundary,oos,both_incorrect,43,0.028666666666666667,1500
stackoverflow,0.75,42,single_centroid,known,both_correct,3672,0.816,4500
stackoverflow,0.75,42,single_centroid,known,trainable_only_correct,158,0.035111111111111114,4500
stackoverflow,0.75,42,single_centroid,known,comparison_only_correct,320,0.07111111111111111,4500
stackoverflow,0.75,42,single_centroid,known,both_incorrect,350,0.07777777777777778,4500
stackoverflow,0.75,42,single_centroid,oos,both_correct,1126,0.7506666666666667,1500
stackoverflow,0.75,42,single_centroid,oos,trainable_only_correct,172,0.11466666666666667,1500
stackoverflow,0.75,42,single_centroid,oos,comparison_only_correct,51,0.034,1500
stackoverflow,0.75,42,single_centroid,oos,both_incorrect,151,0.10066666666666667,1500
stackoverflow,0.75,42,fixed_k2,known,both_correct,3522,0.7826666666666666,4500
stackoverflow,0.75,42,fixed_k2,known,trainable_only_correct,308,0.06844444444444445,4500
stackoverflow,0.75,42,fixed_k2,known,comparison_only_correct,411,0.09133333333333334,4500
stackoverflow,0.75,42,fixed_k2,known,both_incorrect,259,0.057555555555555554,4500
stackoverflow,0.75,42,fixed_k2,oos,both_correct,791,0.5273333333333333,1500
stackoverflow,0.75,42,fixed_k2,oos,trainable_only_correct,507,0.338,1500
stackoverflow,0.75,42,fixed_k2,oos,comparison_only_correct,15,0.01,1500
stackoverflow,0.75,42,fixed_k2,oos,both_incorrect,187,0.12466666666666666,1500
stackoverflow,0.75,42,random_partition,known,both_correct,3685,0.8188888888888889,4500
stackoverflow,0.75,42,random_partition,known,trainable_only_correct,145,0.03222222222222222,4500
stackoverflow,0.75,42,random_partition,known,comparison_only_correct,333,0.074,4500
stackoverflow,0.75,42,random_partition,known,both_incorrect,337,0.0748888888888889,4500
stackoverflow,0.75,42,random_partition,oos,both_correct,1107,0.738,1500
stackoverflow,0.75,42,random_partition,oos,trainable_only_correct,191,0.12733333333333333,1500
stackoverflow,0.75,42,random_partition,oos,comparison_only_correct,48,0.032,1500
stackoverflow,0.75,42,random_partition,oos,both_incorrect,154,0.10266666666666667,1500
stackoverflow,0.75,42,mogb_minilm,known,both_correct,881,0.19577777777777777,4500
stackoverflow,0.75,42,mogb_minilm,known,trainable_only_correct,2949,0.6553333333333333,4500
stackoverflow,0.75,42,mogb_minilm,known,comparison_only_correct,1,0.00022222222222222223,4500
stackoverflow,0.75,42,mogb_minilm,known,both_incorrect,669,0.14866666666666667,4500
stackoverflow,0.75,42,mogb_minilm,oos,both_correct,1298,0.8653333333333333,1500
stackoverflow,0.75,42,mogb_minilm,oos,trainable_only_correct,0,0.0,1500
stackoverflow,0.75,42,mogb_minilm,oos,comparison_only_correct,192,0.128,1500
stackoverflow,0.75,42,mogb_minilm,oos,both_incorrect,10,0.006666666666666667,1500
stackoverflow,0.75,42,mogb_partition_ours_boundary,known,both_correct,1651,0.3668888888888889,4500
stackoverflow,0.75,42,mogb_partition_ours_boundary,known,trainable_only_correct,2179,0.4842222222222222,4500
stackoverflow,0.75,42,mogb_partition_ours_boundary,known,comparison_only_correct,3,0.0006666666666666666,4500
stackoverflow,0.75,42,mogb_partition_ours_boundary,known,both_incorrect,667,0.14822222222222223,4500
stackoverflow,0.75,42,mogb_partition_ours_boundary,oos,both_correct,1297,0.8646666666666667,1500
stackoverflow,0.75,42,mogb_partition_ours_boundary,oos,trainable_only_correct,1,0.0006666666666666666,1500
stackoverflow,0.75,42,mogb_partition_ours_boundary,oos,comparison_only_correct,172,0.11466666666666667,1500
stackoverflow,0.75,42,mogb_partition_ours_boundary,oos,both_incorrect,30,0.02,1500
stackoverflow,0.75,42,ours_partition_mogb_boundary,known,both_correct,2272,0.5048888888888889,4500
stackoverflow,0.75,42,ours_partition_mogb_boundary,known,trainable_only_correct,1558,0.3462222222222222,4500
stackoverflow,0.75,42,ours_partition_mogb_boundary,known,comparison_only_correct,149,0.03311111111111111,4500
stackoverflow,0.75,42,ours_partition_mogb_boundary,known,both_incorrect,521,0.11577777777777777,4500
stackoverflow,0.75,42,ours_partition_mogb_boundary,oos,both_correct,1088,0.7253333333333334,1500
stackoverflow,0.75,42,ours_partition_mogb_boundary,oos,trainable_only_correct,210,0.14,1500
stackoverflow,0.75,42,ours_partition_mogb_boundary,oos,comparison_only_correct,64,0.042666666666666665,1500
stackoverflow,0.75,42,ours_partition_mogb_boundary,oos,both_incorrect,138,0.092,1500
stackoverflow,0.75,87,single_centroid,known,both_correct,3659,0.8131111111111111,4500
stackoverflow,0.75,87,single_centroid,known,trainable_only_correct,90,0.02,4500
stackoverflow,0.75,87,single_centroid,known,comparison_only_correct,224,0.049777777777777775,4500
stackoverflow,0.75,87,single_centroid,known,both_incorrect,527,0.11711111111111111,4500
stackoverflow,0.75,87,single_centroid,oos,both_correct,1066,0.7106666666666667,1500
stackoverflow,0.75,87,single_centroid,oos,trainable_only_correct,354,0.236,1500
stackoverflow,0.75,87,single_centroid,oos,comparison_only_correct,8,0.005333333333333333,1500
stackoverflow,0.75,87,single_centroid,oos,both_incorrect,72,0.048,1500
stackoverflow,0.75,87,fixed_k2,known,both_correct,3481,0.7735555555555556,4500
stackoverflow,0.75,87,fixed_k2,known,trainable_only_correct,268,0.059555555555555556,4500
stackoverflow,0.75,87,fixed_k2,known,comparison_only_correct,485,0.10777777777777778,4500
stackoverflow,0.75,87,fixed_k2,known,both_incorrect,266,0.059111111111111114,4500
stackoverflow,0.75,87,fixed_k2,oos,both_correct,542,0.36133333333333334,1500
stackoverflow,0.75,87,fixed_k2,oos,trainable_only_correct,878,0.5853333333333334,1500
stackoverflow,0.75,87,fixed_k2,oos,comparison_only_correct,7,0.004666666666666667,1500
stackoverflow,0.75,87,fixed_k2,oos,both_incorrect,73,0.048666666666666664,1500
stackoverflow,0.75,87,random_partition,known,both_correct,3666,0.8146666666666667,4500
stackoverflow,0.75,87,random_partition,known,trainable_only_correct,83,0.018444444444444444,4500
stackoverflow,0.75,87,random_partition,known,comparison_only_correct,251,0.05577777777777778,4500
stackoverflow,0.75,87,random_partition,known,both_incorrect,500,0.1111111111111111,4500
stackoverflow,0.75,87,random_partition,oos,both_correct,1033,0.6886666666666666,1500
stackoverflow,0.75,87,random_partition,oos,trainable_only_correct,387,0.258,1500
stackoverflow,0.75,87,random_partition,oos,comparison_only_correct,7,0.004666666666666667,1500
stackoverflow,0.75,87,random_partition,oos,both_incorrect,73,0.048666666666666664,1500
stackoverflow,0.75,87,mogb_minilm,known,both_correct,1046,0.23244444444444445,4500
stackoverflow,0.75,87,mogb_minilm,known,trainable_only_correct,2703,0.6006666666666667,4500
stackoverflow,0.75,87,mogb_minilm,known,comparison_only_correct,0,0.0,4500
stackoverflow,0.75,87,mogb_minilm,known,both_incorrect,751,0.1668888888888889,4500
stackoverflow,0.75,87,mogb_minilm,oos,both_correct,1420,0.9466666666666667,1500
stackoverflow,0.75,87,mogb_minilm,oos,trainable_only_correct,0,0.0,1500
stackoverflow,0.75,87,mogb_minilm,oos,comparison_only_correct,70,0.04666666666666667,1500
stackoverflow,0.75,87,mogb_minilm,oos,both_incorrect,10,0.006666666666666667,1500
stackoverflow,0.75,87,mogb_partition_ours_boundary,known,both_correct,1909,0.4242222222222222,4500
stackoverflow,0.75,87,mogb_partition_ours_boundary,known,trainable_only_correct,1840,0.4088888888888889,4500
stackoverflow,0.75,87,mogb_partition_ours_boundary,known,comparison_only_correct,3,0.0006666666666666666,4500
stackoverflow,0.75,87,mogb_partition_ours_boundary,known,both_incorrect,748,0.16622222222222222,4500
stackoverflow,0.75,87,mogb_partition_ours_boundary,oos,both_correct,1420,0.9466666666666667,1500
stackoverflow,0.75,87,mogb_partition_ours_boundary,oos,trainable_only_correct,0,0.0,1500
stackoverflow,0.75,87,mogb_partition_ours_boundary,oos,comparison_only_correct,53,0.035333333333333335,1500
stackoverflow,0.75,87,mogb_partition_ours_boundary,oos,both_incorrect,27,0.018,1500
stackoverflow,0.75,87,ours_partition_mogb_boundary,known,both_correct,2282,0.5071111111111111,4500
stackoverflow,0.75,87,ours_partition_mogb_boundary,known,trainable_only_correct,1467,0.326,4500
stackoverflow,0.75,87,ours_partition_mogb_boundary,known,comparison_only_correct,145,0.03222222222222222,4500
stackoverflow,0.75,87,ours_partition_mogb_boundary,known,both_incorrect,606,0.13466666666666666,4500
stackoverflow,0.75,87,ours_partition_mogb_boundary,oos,both_correct,1151,0.7673333333333333,1500
stackoverflow,0.75,87,ours_partition_mogb_boundary,oos,trainable_only_correct,269,0.17933333333333334,1500
stackoverflow,0.75,87,ours_partition_mogb_boundary,oos,comparison_only_correct,39,0.026,1500
stackoverflow,0.75,87,ours_partition_mogb_boundary,oos,both_incorrect,41,0.027333333333333334,1500
stackoverflow,0.75,100,single_centroid,known,both_correct,3658,0.8128888888888889,4500
stackoverflow,0.75,100,single_centroid,known,trainable_only_correct,117,0.026,4500
stackoverflow,0.75,100,single_centroid,known,comparison_only_correct,235,0.052222222222222225,4500
stackoverflow,0.75,100,single_centroid,known,both_incorrect,490,0.10888888888888888,4500
stackoverflow,0.75,100,single_centroid,oos,both_correct,890,0.5933333333333334,1500
stackoverflow,0.75,100,single_centroid,oos,trainable_only_correct,362,0.24133333333333334,1500
stackoverflow,0.75,100,single_centroid,oos,comparison_only_correct,61,0.04066666666666666,1500
stackoverflow,0.75,100,single_centroid,oos,both_incorrect,187,0.12466666666666666,1500
stackoverflow,0.75,100,fixed_k2,known,both_correct,3451,0.7668888888888888,4500
stackoverflow,0.75,100,fixed_k2,known,trainable_only_correct,324,0.072,4500
stackoverflow,0.75,100,fixed_k2,known,comparison_only_correct,463,0.10288888888888889,4500
stackoverflow,0.75,100,fixed_k2,known,both_incorrect,262,0.058222222222222224,4500
stackoverflow,0.75,100,fixed_k2,oos,both_correct,472,0.31466666666666665,1500
stackoverflow,0.75,100,fixed_k2,oos,trainable_only_correct,780,0.52,1500
stackoverflow,0.75,100,fixed_k2,oos,comparison_only_correct,20,0.013333333333333334,1500
stackoverflow,0.75,100,fixed_k2,oos,both_incorrect,228,0.152,1500
stackoverflow,0.75,100,random_partition,known,both_correct,3667,0.8148888888888889,4500
stackoverflow,0.75,100,random_partition,known,trainable_only_correct,108,0.024,4500
stackoverflow,0.75,100,random_partition,known,comparison_only_correct,253,0.05622222222222222,4500
stackoverflow,0.75,100,random_partition,known,both_incorrect,472,0.10488888888888889,4500
stackoverflow,0.75,100,random_partition,oos,both_correct,863,0.5753333333333334,1500
stackoverflow,0.75,100,random_partition,oos,trainable_only_correct,389,0.25933333333333336,1500
stackoverflow,0.75,100,random_partition,oos,comparison_only_correct,63,0.042,1500
stackoverflow,0.75,100,random_partition,oos,both_incorrect,185,0.12333333333333334,1500
stackoverflow,0.75,100,mogb_minilm,known,both_correct,992,0.22044444444444444,4500
stackoverflow,0.75,100,mogb_minilm,known,trainable_only_correct,2783,0.6184444444444445,4500
stackoverflow,0.75,100,mogb_minilm,known,comparison_only_correct,0,0.0,4500
stackoverflow,0.75,100,mogb_minilm,known,both_incorrect,725,0.16111111111111112,4500
stackoverflow,0.75,100,mogb_minilm,oos,both_correct,1251,0.834,1500
stackoverflow,0.75,100,mogb_minilm,oos,trainable_only_correct,1,0.0006666666666666666,1500
stackoverflow,0.75,100,mogb_minilm,oos,comparison_only_correct,228,0.152,1500
stackoverflow,0.75,100,mogb_minilm,oos,both_incorrect,20,0.013333333333333334,1500
stackoverflow,0.75,100,mogb_partition_ours_boundary,known,both_correct,1883,0.41844444444444445,4500
stackoverflow,0.75,100,mogb_partition_ours_boundary,known,trainable_only_correct,1892,0.42044444444444445,4500
stackoverflow,0.75,100,mogb_partition_ours_boundary,known,comparison_only_correct,3,0.0006666666666666666,4500
stackoverflow,0.75,100,mogb_partition_ours_boundary,known,both_incorrect,722,0.16044444444444445,4500
stackoverflow,0.75,100,mogb_partition_ours_boundary,oos,both_correct,1248,0.832,1500
stackoverflow,0.75,100,mogb_partition_ours_boundary,oos,trainable_only_correct,4,0.0026666666666666666,1500
stackoverflow,0.75,100,mogb_partition_ours_boundary,oos,comparison_only_correct,204,0.136,1500
stackoverflow,0.75,100,mogb_partition_ours_boundary,oos,both_incorrect,44,0.029333333333333333,1500
stackoverflow,0.75,100,ours_partition_mogb_boundary,known,both_correct,2186,0.48577777777777775,4500
stackoverflow,0.75,100,ours_partition_mogb_boundary,known,trainable_only_correct,1589,0.3531111111111111,4500
stackoverflow,0.75,100,ours_partition_mogb_boundary,known,comparison_only_correct,150,0.03333333333333333,4500
stackoverflow,0.75,100,ours_partition_mogb_boundary,known,both_incorrect,575,0.12777777777777777,4500
stackoverflow,0.75,100,ours_partition_mogb_boundary,oos,both_correct,1001,0.6673333333333333,1500
stackoverflow,0.75,100,ours_partition_mogb_boundary,oos,trainable_only_correct,251,0.16733333333333333,1500
stackoverflow,0.75,100,ours_partition_mogb_boundary,oos,comparison_only_correct,108,0.072,1500
stackoverflow,0.75,100,ours_partition_mogb_boundary,oos,both_incorrect,140,0.09333333333333334,1500
stackoverflow,0.75,123,single_centroid,known,both_correct,3637,0.8082222222222222,4500
stackoverflow,0.75,123,single_centroid,known,trainable_only_correct,138,0.030666666666666665,4500
stackoverflow,0.75,123,single_centroid,known,comparison_only_correct,318,0.07066666666666667,4500
stackoverflow,0.75,123,single_centroid,known,both_incorrect,407,0.09044444444444444,4500
stackoverflow,0.75,123,single_centroid,oos,both_correct,965,0.6433333333333333,1500
stackoverflow,0.75,123,single_centroid,oos,trainable_only_correct,502,0.33466666666666667,1500
stackoverflow,0.75,123,single_centroid,oos,comparison_only_correct,6,0.004,1500
stackoverflow,0.75,123,single_centroid,oos,both_incorrect,27,0.018,1500
stackoverflow,0.75,123,fixed_k2,known,both_correct,3447,0.766,4500
stackoverflow,0.75,123,fixed_k2,known,trainable_only_correct,328,0.07288888888888889,4500
stackoverflow,0.75,123,fixed_k2,known,comparison_only_correct,548,0.12177777777777778,4500
stackoverflow,0.75,123,fixed_k2,known,both_incorrect,177,0.03933333333333333,4500
stackoverflow,0.75,123,fixed_k2,oos,both_correct,438,0.292,1500
stackoverflow,0.75,123,fixed_k2,oos,trainable_only_correct,1029,0.686,1500
stackoverflow,0.75,123,fixed_k2,oos,comparison_only_correct,3,0.002,1500
stackoverflow,0.75,123,fixed_k2,oos,both_incorrect,30,0.02,1500
stackoverflow,0.75,123,random_partition,known,both_correct,3642,0.8093333333333333,4500
stackoverflow,0.75,123,random_partition,known,trainable_only_correct,133,0.029555555555555557,4500
stackoverflow,0.75,123,random_partition,known,comparison_only_correct,337,0.0748888888888889,4500
stackoverflow,0.75,123,random_partition,known,both_incorrect,388,0.08622222222222223,4500
stackoverflow,0.75,123,random_partition,oos,both_correct,935,0.6233333333333333,1500
stackoverflow,0.75,123,random_partition,oos,trainable_only_correct,532,0.3546666666666667,1500
stackoverflow,0.75,123,random_partition,oos,comparison_only_correct,6,0.004,1500
stackoverflow,0.75,123,random_partition,oos,both_incorrect,27,0.018,1500
stackoverflow,0.75,123,mogb_minilm,known,both_correct,923,0.2051111111111111,4500
stackoverflow,0.75,123,mogb_minilm,known,trainable_only_correct,2852,0.6337777777777778,4500
stackoverflow,0.75,123,mogb_minilm,known,comparison_only_correct,1,0.00022222222222222223,4500
stackoverflow,0.75,123,mogb_minilm,known,both_incorrect,724,0.1608888888888889,4500
stackoverflow,0.75,123,mogb_minilm,oos,both_correct,1467,0.978,1500
stackoverflow,0.75,123,mogb_minilm,oos,trainable_only_correct,0,0.0,1500
stackoverflow,0.75,123,mogb_minilm,oos,comparison_only_correct,32,0.021333333333333333,1500
stackoverflow,0.75,123,mogb_minilm,oos,both_incorrect,1,0.0006666666666666666,1500
stackoverflow,0.75,123,mogb_partition_ours_boundary,known,both_correct,1614,0.3586666666666667,4500
stackoverflow,0.75,123,mogb_partition_ours_boundary,known,trainable_only_correct,2161,0.4802222222222222,4500
stackoverflow,0.75,123,mogb_partition_ours_boundary,known,comparison_only_correct,4,0.0008888888888888889,4500
stackoverflow,0.75,123,mogb_partition_ours_boundary,known,both_incorrect,721,0.1602222222222222,4500
stackoverflow,0.75,123,mogb_partition_ours_boundary,oos,both_correct,1467,0.978,1500
stackoverflow,0.75,123,mogb_partition_ours_boundary,oos,trainable_only_correct,0,0.0,1500
stackoverflow,0.75,123,mogb_partition_ours_boundary,oos,comparison_only_correct,29,0.019333333333333334,1500
stackoverflow,0.75,123,mogb_partition_ours_boundary,oos,both_incorrect,4,0.0026666666666666666,1500
stackoverflow,0.75,123,ours_partition_mogb_boundary,known,both_correct,2171,0.48244444444444445,4500
stackoverflow,0.75,123,ours_partition_mogb_boundary,known,trainable_only_correct,1604,0.35644444444444445,4500
stackoverflow,0.75,123,ours_partition_mogb_boundary,known,comparison_only_correct,222,0.04933333333333333,4500
stackoverflow,0.75,123,ours_partition_mogb_boundary,known,both_incorrect,503,0.11177777777777778,4500
