experiment_id,stage,protocol_version,experiment_family,research_question,hypothesis,datasets,kirs,seeds,representations,k_values,distances,status,planned_units,completed_units,failed_units,start_time,end_time,provenance_sha256,config_sha256,summary_path,main_result,decision,repeat_policy,supersedes,notes
historical_trainable_checkpoint_selection,EXPERIMENT_HISTORICAL_TRAINABLE_CHECKPOINT_SELECTION,historical_v19_paper_main,h1_validation_oos_checkpoint_selection,Does new representation training close the CLINC adaptive-center ceiling gap?,Longer last2 and alternative projection-only or LoRA adaptation improve validation OOS separation.,clinc150,0.50,13|42|87,last2_long|projection_only|lora_long,1,mahalanobis_diag,planned,9,0,0,2026-09-06,,analysis_only,analysis_only,results/analysis/historical_trainable_checkpoint_selection/MANIFEST.json,Triggered by completed CLINC adaptive CUDA result 90.99 percent and seed13 fixed-score oracle 90.20 percent.,New checkpoint selection uses validation OOS F1 only; all seeds and recipes locked before test access.,do_not_repeat,,Three new training recipes x three seeds; fixed K1 boundary grid and downstream; existing checkpoint validation control. Fresh artifact root; no historical overwrite.
historical_trainable_adaptive_centers_closeout,EXPERIMENT_HISTORICAL_TRAINABLE_ADAPTIVE_CENTERS_CLOSEOUT,historical_v19_paper_main,h1_train_only_adaptive_centers,Does train-only adaptive K improve validation-selected OOS F1?,Sparse multi-center assignments may improve over fixed K.,clinc150|stackoverflow|banking77_oos,0.50,13|42|87,trainable_minilm_last2_projection,1|2|3|adaptive,mahalanobis_diag,complete,9,9,0,2026-09-06,2026-09-06,analysis_only,analysis_only,results/analysis/historical_trainable_adaptive_centers/MANIFEST.json,Overall OOS F1 CLINC 90.99 SO 89.96 Banking 91.89 percent; beating-paper seed counts 0/2/3 of 3.,Retain Banking and SO candidates; CLINC ranking diagnostics motivate checkpoint follow-up; OOS equality does not imply macro or Accuracy equality.,do_not_repeat,historical_trainable_adaptive_centers,27 selected rows verified CUDA across 9 cells and 3 selection scopes; ddof=0; no Known guard; fixed score oracle is diagnostic only.
historical_trainable_checkpoint_selection_closeout,EXPERIMENT_HISTORICAL_TRAINABLE_CHECKPOINT_SELECTION_CLOSEOUT,historical_v19_paper_main,h1_validation_oos_checkpoint_selection,Can bounded new representation training close the CLINC OOS gap?,Known-only gradients plus validation-only epoch and recipe choice improve separation.,clinc150,0.50,13|42|87,last2_long|projection_only|lora_long,1,mahalanobis_diag,complete,9,9,0,2026-09-06,2026-09-06,analysis_only,analysis_only,results/analysis/historical_trainable_checkpoint_selection/MANIFEST.json,CUDA full pipeline OOS F1 91.64+/-0.27 percent; seeds 91.37/91.56/92.01; one seed beats 91.96; mean delta -0.32pp.,Retain validation-selected last2 epoch7/9 and LoRA epoch9; report oracle 91.78 percent and downstream macro loss 5.57pp; no further threshold grid.,do_not_repeat,historical_trainable_checkpoint_selection,Nine recipes completed with existing last2 seed13 reused; three real confirmations after global lock; base frozen for LoRA/projection; no raw public data; H1 not strict H0.
historical_trainable_kir25_full_pipeline_closeout,EXPERIMENT_HISTORICAL_TRAINABLE_KIR25_FULL_PIPELINE_CLOSEOUT,historical_v19_paper_main,h1_kir25_matched_full_pipeline,Can the KIR=.25 Trainable K=1 Gate that exceeds the paper reference survive matched Router/Expert inference?,Use existing Known-only Trainable K=1 Gate and freshly trained same-KIR downstream components.,clinc150,0.25,13|42|87,trainable_minilm_last2_projection,1,mahalanobis_diag,complete,3,3,0,2026-09-07,2026-09-07,analysis_only,analysis_only,results/analysis/historical_trainable_kir25_full_pipeline/MANIFEST.json,KIR=.25 full pipeline OOS F1 95.10+/-0.30 percent versus fulltex Ours 95.01 (+0.09pp); seeds 95.40/95.21/94.68 and 2/3 exceed.,Retain as best current CLINC matched full-pipeline workpoint; report KIR condition and macro-Accuracy tradeoff with H1 boundary; do not call it a KIR=.50 improvement.,do_not_repeat,historical_trainable_kir25_full_pipeline,Three Router and thirty Expert components trained with CUDA; three CUDA confirmation units; test_used_for_selection=false; no raw predictions or embeddings; fulltex.tex unchanged.
historical_trainable_gate_geometry_search_closeout,EXPERIMENT_HISTORICAL_TRAINABLE_GATE_GEOMETRY_SEARCH_CLOSEOUT,historical_v19_paper_main,h1_trainable_gate_geometry_search,Can existing Trainable checkpoints plus adaptive centers and covariance/radius variants close CLINC KIR=.50?,Validation-only geometry selection over four representations and ten geometry families.,clinc150,0.50,13|42|87,existing_last2|last2_long|projection_only|lora_long,1|2|3|5|adaptive,mahalanobis_diag,complete,3,3,0,2026-09-07,2026-09-07,analysis_only,analysis_only,results/analysis/historical_trainable_gate_search/MANIFEST.json,Best matched full pipeline OOS F1 91.79+/-0.43; relative to paper 91.96 remains -0.17pp.,Retain geometry search as a small gain; do not expand old threshold grid; next structural candidates require a newly specified support score.,do_not_repeat,historical_trainable_gate_search,Validation candidates and locks persisted; three real CUDA confirmations; no raw predictions embeddings or scores exported; test used only after all locks.
historical_trainable_gate_recipe_search_closeout,EXPERIMENT_HISTORICAL_TRAINABLE_GATE_RECIPE_SEARCH_CLOSEOUT,historical_v19_paper_main,h1_trainable_gate_recipe_search,Can Known-only loss and optimization changes close CLINC KIR=.50?,Four recipes x three seeds with validation epoch and recipe selection followed by locked full pipeline confirmation.,clinc150,0.50,13|42|87,last2_lr1e5|last2_temp10|last2_no_inter|lora_lr1e5,1,mahalanobis_diag,complete,12,12,0,2026-09-07,2026-09-07,analysis_only,analysis_only,results/analysis/historical_trainable_gate_recipe_search/MANIFEST.json,Best full pipeline OOS F1 91.93+/-0.48; relative to paper 91.96 remains -0.03pp.,Known-only recipe changes nearly close the gap but do not cross it; do not test-select another recipe; next change must alter support scoring or use an independent holdout.,do_not_repeat,historical_trainable_gate_recipe_search,All 12 training units used CUDA; three real CUDA confirmations; test_used_for_selection=false; no raw public outputs; fulltex.tex unchanged.
paper_setting_ablation_historical_v1,ANALYSIS_PAPER_SETTING_ABLATION,historical_v19_paper_main_paper_ablation_anchor,paper_setting_ablation,"Are the paper-setting structural and backbone ablation cells complete and auditable?","The paper's Gate and backbone removals should expose the contribution of geometric rejection and the MiniLM cascade under the reported anchor settings.",clinc150|stackoverflow|banking77_oos,0.25|0.50|0.75,42,historical_ours|without_gate|cascade_minilm|cascade_smollm,1,historical_geometry,complete,36,36,0,2026-09-07,2026-09-07,analysis_only,analysis_only,results/analysis/historical_paper_ablation/MANIFEST.json,"All 36 paper-setting cells are present: 3 datasets x 3 KIR x 4 variants.","Use this as historical paper-anchor evidence; keep it separate from current H1 CUDA Trainable results and do not call it a fresh GPU rerun.",do_not_repeat,,"Source ledger records CUDA unavailable; public bundle contains aggregate metrics only and fulltex.tex is unchanged."
historical_trainable_kir25_full_pipeline_complete_v1,EXPERIMENT_HISTORICAL_TRAINABLE_KIR25_FULL_PIPELINE_COMPLETE,historical_v19_paper_main,h1_kir25_complete_matched_full_pipeline,"Can the current H1 Trainable K=1 Gate be evaluated through matched Router/Expert inference for all datasets at KIR=.25?","A complete matched downstream chain should preserve Gate OOS decisions while exposing full-pipeline macro and Accuracy tradeoffs.",clinc150|stackoverflow|banking77_oos,0.25,13|42|87,trainable_minilm_last2_projection,1,mahalanobis_diag,complete,9,9,0,2026-09-07,2026-09-07,analysis_only,analysis_only,results/analysis/historical_trainable_kir25_full_pipeline/MANIFEST.json,"All 9 KIR=.25 current H1 full-pipeline cells completed with CUDA; per-dataset results are in the combined report.","Retain the full KIR=.25 row; CLINC is comparable to its fulltex reported reference, while Banking77-OOS remains descriptive because the paper reference is Banking77.",do_not_repeat,historical_trainable_kir25_full_pipeline,"Three downstream component families were added without overwriting the existing CLINC result; no raw predictions or embeddings exported; fulltex.tex unchanged."
historical_trainable_kir75_full_pipeline_closeout,EXPERIMENT_HISTORICAL_TRAINABLE_KIR75_FULL_PIPELINE_CLOSEOUT,historical_v19_paper_main,h1_kir75_matched_full_pipeline,"What is the complete current H1 Trainable K=1 full-pipeline result at KIR=.75?","Matched CUDA Router/Expert components provide a complete three-dataset three-seed comparison under the current H1 contract.",clinc150|stackoverflow|banking77_oos,0.75,13|42|87,trainable_minilm_last2_projection,1,mahalanobis_diag,complete,9,9,0,2026-09-07,2026-09-07,analysis_only,analysis_only,results/analysis/historical_trainable_kir75_full_pipeline/MANIFEST.json,"OOS F1 is CLINC 80.80+/-0.66, StackOverflow 75.16+/-2.36 and Banking77-OOS 86.60+/-0.42; the latter is descriptive against the Banking77 reported reference.","Retain as the complete KIR=.75 current-H1 row; do not interpret the Banking77-OOS +0.11pp as strict paper superiority.",do_not_repeat,historical_trainable_kir75_full_pipeline,"39 learned/constant downstream components are ready; all 9 evaluator cells used CUDA; test_used_for_selection=false; oos_used_for_training=false; fulltex.tex unchanged."
historical_trainable_oos_priority_search_closeout,EXPERIMENT_HISTORICAL_TRAINABLE_OOS_PRIORITY_SEARCH_CLOSEOUT,historical_v19_paper_main,h1_oos_priority_boundary_search,"Can OOS-F1-only selection improve Banking77-OOS when Known metrics may fall?","A more aggressive boundary chosen only by validation OOS F1 should reduce OOS false acceptance and improve the paper metrics tradeoff.",banking77_oos,0.25|0.50|0.75,13|42|87,trainable_minilm_last2_projection,1|2|3|5,mahalanobis_diag,complete,9,9,0,2026-09-07,2026-09-07,analysis_only,analysis_only,results/analysis/historical_trainable_oos_priority_search/MANIFEST.json,"OOS-first selected full pipeline OOS F1 is KIR=.25 95.95+/-0.48 (+1.96pp vs Ours 93.99), KIR=.50 91.73+/-0.08, KIR=.75 88.56+/-0.48; paper Known F1/Accuracy and Known Recall are reported as costs.","Keep OOS-F1-only search as the correct objective for the user's target; do not promote the KIR=.50 row over the existing adaptive row unless the same selection contract is explicitly required.",do_not_repeat,,"Validation-only selection; 960 candidates per seed; direct CUDA confirmation; no OOS training and no raw predictions exported."
historical_known_oos_tradeoff_audit,ANALYSIS,historical_v19_paper_main,metric_reconciliation_and_validation_selection,Find OOS gains with limited Known loss,Correct Known precision before ranking boundary workpoints,clinc150|stackoverflow|banking77_oos,0.25|0.50|0.75,13|42|87,existing_trainable,1|2|3|5,mahalanobis_diag,complete,30,30,0,2026-09-08,2026-09-08,,,docs/analysis/historical_known_oos_tradeoff.md,3636 candidate records audited; zero all-metric winners; 30 validation-only choices; corrected Known F1,Retract prior three all-metric SOTA claims; retain tradeoff candidates as saved-replay evidence,do_not_repeat,,No new training or GPU confirmation; metric reconciliation is exact from macro F1 and OOS F1
historical_trainable_sota_tradeoff_cuda_closeout,EXPERIMENT_HISTORICAL_TRAINABLE_SOTA_TRADEOFF_CLOSEOUT,historical_v19_paper_main,h1_external_oos_sota_tradeoff,"Can external-baseline OOS SOTA be reached with limited Known and Accuracy cost?","Validation OOS target plus Accuracy and Known Recall selection should preserve a better operating point than OOS-only selection.",clinc150|stackoverflow|banking77_oos,0.25|0.50|0.75,13|42|87,trainable_minilm_last2_projection,1|2|3|5,mahalanobis_diag,complete,9,9,0,2026-09-08,2026-09-08,analysis_only,analysis_only,results/analysis/historical_trainable_sota_tradeoff/MANIFEST.json,"Banking77-OOS direct CUDA tradeoff rows: KIR=.25/.50/.75 OOS F1 95.89/91.53/88.25 with corrected Known F1 65.45/67.46/70.53; StackOverflow KIR=.25 remains the best cross-dataset balance at 80.07/95.38/91.58.","Use StackOverflow KIR=.25 as the primary balanced OOS-SOTA workpoint; report Banking77-OOS as OOS-leading with a larger Known F1 cost; do not claim all-metric SOTA.",do_not_repeat,historical_trainable_oos_priority_search,"Three Banking KIR cells used validation external-baseline OOS targets, fixed downstream, CUDA direct confirmation, no new training, no test selection, and no raw predictions exported; direct/replay tolerance recorded in manifests."
historical_gate_ablation_cuda_closeout,EXPERIMENT_HISTORICAL_GATE_ABLATION_CUDA_CLOSEOUT,historical_v19_paper_main,h1_gate_representation_ablation,"Does Trainable MiniLM Gate improve the full pipeline when every downstream component is fixed?","Changing only the Gate representation should improve OOS separation and reduce false acceptance if the Trainable Gate effect is real.",clinc150|stackoverflow|banking77_oos,0.25|0.50|0.75,13|42|87,frozen_minilm|trainable_minilm,1,mahalanobis_diag,complete,54,54,0,2026-09-08,2026-09-08,analysis_only,analysis_only,results/analysis/historical_gate_ablation/MANIFEST.json,"54 CUDA cells compare Frozen and Trainable K=1 Gates under identical Router/Expert and boundary contracts; Trainable improves OOS F1 and Accuracy and reduces false acceptance in all nine dataset-KIR pairs.","Use this as the direct ablation for the current contribution; keep historical paper four-variant artifacts separate.",do_not_repeat,,"No Router/Expert retraining; no OOS training or test selection; corrected full-test Known F1 used; fulltex.tex unchanged."
historical_paper_style_trainable_gate_ablation_closeout,EXPERIMENT_HISTORICAL_PAPER_STYLE_TRAINABLE_GATE_ABLATION_CLOSEOUT,historical_v19_paper_main,h1_paper_style_trainable_gate_extension,"What happens when the paper K=2/lambda/threshold Gate geometry uses the Trainable representation?","Keeping paper geometry while changing the Gate representation tests whether the Trainable improvement transfers to the paper multi-centre setting.",clinc150|stackoverflow|banking77_oos,0.25|0.50|0.75,42,trainable_minilm_last2_projection,2,mahalanobis_diag,complete,9,9,0,2026-09-09,2026-09-09,analysis_only,analysis_only,results/analysis/historical_paper_style_trainable_gate_ablation/MANIFEST.json,"Nine CUDA seed42 cells completed with K=2, CLINC lambda=.5, other lambda=1, normalized boundary threshold=1 and current H1 fixed downstream.","Keep as paper-style H1 extension; do not call it strict paper H0 ablation because original Router/Expert paths are incomplete.",do_not_repeat,,"No new downstream training; no test selection or OOS training; fulltex.tex unchanged."
trainable_paper_four_variants_closeout,EXPERIMENT_TRAINABLE_PAPER_FOUR_VARIANTS_CLOSEOUT,historical_v19_paper_main,h1_current_trainable_four_variant_ablation,"Does the current Trainable Gate remain effective when the paper's Without Gate and homogeneous MiniLM/SmolLM variants are run on the same current H1 splits?","Replacing the paper Ours Gate/downstream structure variants under a shared current H1 evaluation should expose the contribution of the Gate and model family.",clinc150|stackoverflow|banking77_oos,0.25|0.50|0.75,42,trainable_minilm|minilm|smollm,1,mahalanobis_diag,complete,36,36,0,2026-09-09,2026-09-09,analysis_only,analysis_only,results/analysis/trainable_paper_four_variants/MANIFEST.json,"36/36 current-H1 four-variant cells completed with CUDA; the paper-shaped table and full metrics are in the report.","Use this as the current matched four-variant ablation; keep historical paper_results four-variant cells separate because their downstream/checkpoint contract differs.",do_not_repeat,,"Ours uses current Trainable Gate; Without Gate/Cascade variants use validation-only threshold selection; no raw predictions or embeddings exported; fulltex.tex unchanged."
